actual,idx,pred,cats,N0,N1,N2,N3,N4,I0,I1,I2,I3,I4
3.0,10312,3.0,0,3,3,3,3,3,10236,9892,10341,10521,9916
3.0,10313,3.0,0,3,3,3,3,3,9993,9942,10015,10221,10692
3.0,10314,3.0,0,3,3,3,3,3,10585,9978,10543,10773,10601
3.0,10315,3.0,0,3,3,3,3,3,10217,10841,10507,10505,10625
3.0,10316,3.0,0,3,3,3,3,3,9885,10790,10751,10670,10116
3.0,10317,3.0,0,3,3,3,3,3,10393,10240,10314,10773,10795
3.0,10318,3.0,0,3,3,3,3,3,10083,10787,10514,10862,9836
3.0,10319,3.0,0,3,3,3,3,3,10192,10447,10221,10686,10687
3.0,10320,3.0,0,3,3,3,3,3,10255,10640,9831,10709,10023
3.0,10321,7.0,1,7,7,3,3,7,12259,12158,10189,10628,12146
3.0,10322,3.0,0,3,3,3,3,3,9881,10122,10263,10548,9856
3.0,10323,2.0,3,2,2,2,2,2,9137,9452,9334,8554,8561
3.0,10324,3.0,0,3,3,3,3,3,9920,10428,9956,10458,9851
3.0,10325,0.0,1,0,3,0,0,3,4955,10717,3098,4180,10193
3.0,10326,3.0,0,3,3,3,3,3,10410,9909,9996,10755,10455
3.0,10327,3.0,0,3,3,3,3,3,10172,10406,10215,10513,10194
3.0,10328,3.0,1,5,3,5,5,3,11832,10539,11853,11668,10273
3.0,10329,3.0,0,3,3,3,3,3,10347,9976,10132,10381,9873
3.0,10330,4.0,3,4,4,4,4,4,10950,11364,11338,11209,11279
3.0,10331,3.0,0,3,3,3,3,3,10689,9963,10566,10380,10151
3.0,10332,3.0,0,3,3,3,3,3,10404,10372,10863,9990,10220
3.0,10333,3.0,0,3,3,3,3,3,9850,10686,10740,10632,10169
3.0,10334,3.0,0,3,3,3,3,3,10552,10283,10221,10120,10194
3.0,10335,3.0,0,3,3,3,3,3,10372,10430,10227,10728,9859
3.0,10336,3.0,0,3,3,3,3,3,9816,10410,10244,9973,9868
3.0,10337,3.0,0,3,3,3,3,3,10468,10165,10180,10119,10478
3.0,10338,3.0,0,3,3,3,3,3,10299,10149,10617,9979,10045
3.0,10339,3.0,0,3,3,3,3,3,10150,9836,10610,10170,10270
3.0,10340,3.0,0,3,3,3,3,3,10574,9948,10839,9926,10503
3.0,10341,3.0,0,3,3,3,3,3,9797,10591,10733,10236,10212
3.0,10342,3.0,0,3,3,3,3,3,9990,10596,10041,10509,10027
3.0,10343,3.0,0,3,3,3,3,3,9903,9904,10291,10357,10132
3.0,10344,3.0,0,3,3,3,3,5,10657,10677,10442,10666,11883
3.0,10345,3.0,0,3,3,3,3,3,10608,9838,10048,10766,9994
3.0,10346,3.0,0,3,3,3,3,3,10012,9957,10743,10230,10404
3.0,10347,3.0,0,3,3,3,3,3,10329,10569,10388,9858,10056
3.0,10348,3.0,0,3,3,3,3,3,10198,9912,10093,10022,9914
3.0,10349,3.0,0,3,5,3,3,3,10790,11825,10119,10528,10240
3.0,10350,3.0,0,3,3,3,3,3,10714,10242,10387,9946,10057
3.0,10351,1.0,1,3,1,1,0,3,10487,7550,5026,2932,10179
3.0,10352,3.0,0,3,3,3,3,3,10864,10437,10138,10426,10380
3.0,10353,3.0,0,3,3,3,3,3,9927,10466,9797,9939,10525
3.0,10354,3.0,0,3,3,3,4,3,10620,10232,10595,11251,9966
3.0,10355,3.0,0,3,3,3,3,3,10573,10609,10105,9973,9890
3.0,10356,0.0,0,3,3,3,5,3,10777,10019,9811,11583,10136
3.0,10357,3.0,0,3,3,3,3,3,10343,10132,10381,10546,10298
3.0,10358,3.0,0,3,3,3,3,3,10615,10862,10522,10161,10556
3.0,10359,3.0,0,3,3,3,3,3,10276,9883,10687,10501,10225
3.0,10360,3.0,0,3,3,3,3,3,10705,10350,9794,9947,10512
3.0,10361,6.0,0,3,3,3,3,3,10038,10263,10197,9823,10558
3.0,10362,1.0,2,4,4,6,3,6,11203,11308,11956,10759,12010
3.0,10363,3.0,1,3,5,3,3,5,10484,11685,9898,10777,11828
3.0,10364,3.0,0,3,3,3,3,3,9827,10794,9939,9890,10680
3.0,10365,3.0,1,5,3,3,3,5,11716,10856,10260,10186,11883
3.0,10366,3.0,0,3,3,3,3,3,10756,10342,9990,10383,10550
3.0,10367,3.0,0,3,3,3,3,3,9831,10098,10291,10486,10407
3.0,10368,2.0,0,3,3,3,3,3,10369,9969,9920,10730,9861
3.0,10369,3.0,0,3,3,3,3,3,10368,9861,10266,10263,9920
3.0,10370,3.0,0,3,3,3,3,5,10101,10209,10678,10186,11716
3.0,10371,3.0,0,3,3,3,3,3,10584,9852,10548,10867,10686
3.0,10372,3.0,0,3,3,3,3,3,10674,10430,10335,9990,9982
3.0,10373,3.0,0,3,5,3,3,3,10818,11682,9801,10634,10023
3.0,10374,3.0,0,3,3,3,3,3,10296,9927,9865,10723,9878
3.0,10375,3.0,0,3,3,3,3,3,10196,10428,10503,9813,9926
3.0,10376,3.0,0,3,5,3,3,3,10557,11697,10575,9909,10749
3.0,10377,3.0,0,3,3,3,3,3,9813,10853,10640,9894,10375
3.0,10378,6.0,0,3,3,3,3,3,10029,10004,10689,9899,10524
3.0,10379,3.0,0,3,3,3,3,3,10766,10532,10810,10769,10222
3.0,10380,3.0,0,3,3,3,3,3,10174,10214,10578,10613,10614
3.0,10381,3.0,0,3,3,3,3,3,10583,9858,10733,10698,10597
3.0,10382,3.0,0,3,3,3,3,3,10494,10290,10046,10139,10114
3.0,10383,3.0,0,3,2,3,3,3,9848,9240,10595,9808,10558
3.0,10384,7.0,1,0,7,0,3,3,2093,12143,1781,9989,10579
3.0,10385,3.0,0,3,3,3,3,3,10582,10861,10692,10740,10684
3.0,10386,3.0,0,3,3,3,3,3,10175,10066,10488,9929,10686
3.0,10387,3.0,0,3,3,3,3,3,10019,10133,10350,10242,10080
3.0,10388,3.0,0,3,3,3,3,3,10468,10569,10478,10670,10399
3.0,10389,6.0,0,3,3,3,3,3,10229,9946,10660,10714,10059
3.0,10390,3.0,0,3,3,3,3,3,10112,10632,10638,10529,10105
3.0,10391,3.0,0,3,3,3,3,3,10066,9961,10084,10119,10293
3.0,10392,3.0,0,3,3,3,5,3,10515,10449,9813,11851,10320
3.0,10393,3.0,0,3,3,3,3,3,10317,10023,10824,10236,10533
3.0,10394,3.0,0,3,3,3,3,3,10626,10500,9839,10120,10654
3.0,10395,3.0,0,3,3,3,3,3,10084,10793,10741,10149,9984
3.0,10396,5.0,1,3,5,5,3,3,10262,11883,11623,10450,10228
3.0,10397,3.0,0,3,3,3,3,3,9822,9857,10106,10340,10279
3.0,10398,3.0,0,5,3,3,3,3,11753,10127,10344,10783,10134
3.0,10399,3.0,0,3,3,3,3,3,10592,10388,10659,9931,10261
3.0,10400,6.0,0,3,3,3,3,3,10016,10825,10309,9930,10561
3.0,10401,0.0,3,0,0,0,0,0,4609,2042,3768,4003,4991
3.0,10402,3.0,1,3,2,3,4,3,10148,8809,10058,11193,9837
3.0,10403,3.0,1,2,3,3,3,2,9356,10567,9893,10453,9120
3.0,10404,3.0,0,3,3,3,3,3,9957,10332,10346,10779,10204
3.0,10405,3.0,0,3,3,3,3,3,10553,10413,9906,10531,9821
3.0,10406,3.0,0,3,3,3,3,3,10194,10172,10849,10706,10506
3.0,10407,3.0,0,3,3,3,3,3,10558,10367,10188,10047,10769
3.0,10408,0.0,0,3,3,3,3,3,10040,9975,10822,10865,10420
3.0,10409,3.0,1,3,3,4,3,2,10759,10177,11119,10107,9133
3.0,10410,3.0,0,3,3,3,3,3,9996,10015,10447,9941,10336
3.0,10411,0.0,3,0,0,0,0,0,2376,3015,2916,3161,1888
3.0,10412,3.0,0,3,3,2,3,3,10058,9844,8928,10616,10479
3.0,10413,3.0,0,3,3,3,3,3,10485,10464,10549,10386,9929
3.0,10414,3.0,0,3,3,3,3,3,9887,10575,10243,9809,10806
3.0,10415,3.0,0,3,3,3,3,3,9985,9796,9872,9801,10319
3.0,10416,3.0,0,3,3,3,3,3,10103,10012,10280,10484,10320
3.0,10417,5.0,3,5,5,5,5,5,11824,11760,11770,11736,11708
3.0,10418,3.0,0,3,3,3,3,3,10744,10210,10521,9916,10312
3.0,10419,3.0,0,3,3,3,3,3,10254,10614,9926,10651,10578
3.0,10420,3.0,0,3,3,3,3,3,10717,10300,10822,10139,10032
3.0,10421,3.0,0,3,3,3,3,3,10089,10196,10469,9963,10151
3.0,10422,3.0,0,3,3,3,3,3,10817,10729,10558,9938,10211
3.0,10423,0.0,1,3,0,3,3,0,10136,3053,9811,10420,4151
3.0,10424,6.0,0,3,3,3,3,3,9970,9828,10825,10016,9843
3.0,10425,3.0,0,3,3,3,3,3,9890,10332,10860,10397,10132
3.0,10426,6.0,0,3,3,3,3,3,10437,10838,9946,10352,10864
3.0,10427,3.0,0,3,3,3,3,3,10716,9910,9974,9856,10064
3.0,10428,3.0,0,3,3,3,3,3,10647,9881,10078,10324,10375
3.0,10429,3.0,0,3,3,3,3,3,10615,9810,10355,10083,9825
3.0,10430,3.0,0,3,3,3,3,3,10285,10577,10372,10728,10495
3.0,10431,3.0,0,3,3,3,3,3,10448,10863,9927,10132,9853
3.0,10432,3.0,0,3,3,3,3,3,10616,10316,10845,9873,9885
3.0,10433,3.0,0,3,3,3,3,3,10372,9895,9957,10342,10674
3.0,10434,3.0,1,3,1,4,3,3,9841,7623,11131,10560,9988
3.0,10435,7.0,2,7,7,7,3,2,12146,12192,12185,9843,8883
3.0,10436,3.0,0,3,3,3,3,3,10840,9882,10095,10792,10537
3.0,10437,3.0,0,3,3,3,3,3,10864,10843,10426,10352,10198
3.0,10438,3.0,0,3,3,3,3,3,10421,10348,10078,10093,9914
3.0,10439,5.0,2,5,3,5,5,5,11649,10226,11764,11543,11626
3.0,10440,3.0,0,3,3,3,3,3,10258,10064,10338,10149,9877
3.0,10441,3.0,0,3,3,3,3,3,10122,10694,9920,10263,10778
3.0,10442,3.0,0,3,3,3,3,3,10092,10515,9952,10825,10212
3.0,10443,3.0,0,3,3,3,3,3,10067,10644,10719,10791,10292
3.0,10444,3.0,0,3,3,5,3,3,9954,10460,11682,10809,9978
3.0,10445,3.0,0,3,3,3,3,3,10020,10567,10616,10638,9901
3.0,10446,3.0,0,3,3,3,3,3,10556,10553,10358,10615,10514
3.0,10447,3.0,0,3,3,3,3,3,10319,10194,10015,10410,10066
3.0,10448,3.0,0,3,3,3,3,3,10132,10431,9890,10639,9827
3.0,10449,3.0,0,3,3,3,3,3,10691,10042,10666,10796,10623
3.0,10450,3.0,0,3,3,3,3,5,10260,10571,10262,10226,11851
3.0,10451,3.0,0,3,3,3,3,3,10516,10255,10640,10767,10684
3.0,10452,3.0,1,0,3,0,3,3,3409,10191,323,10657,10063
3.0,10453,3.0,1,0,3,2,3,2,457,10403,8063,10764,9078
3.0,10454,3.0,0,3,3,3,3,3,10866,10209,9920,9914,9912
3.0,10455,3.0,0,3,3,3,3,3,10533,10640,10755,10245,10255
3.0,10456,3.0,0,3,3,3,3,3,10789,10502,10108,10136,9940
3.0,10457,3.0,0,3,3,3,3,3,9798,10342,10739,9953,10841
3.0,10458,3.0,0,3,3,3,3,3,9920,9914,10209,10324,9969
3.0,10459,3.0,0,3,3,3,3,3,10851,9820,10163,10495,10418
3.0,10460,3.0,0,3,3,3,3,3,9978,10444,10524,10601,10818
3.0,10461,3.0,0,3,3,3,3,3,10262,10228,10542,10818,9871
3.0,10462,6.0,0,3,3,3,3,3,10745,10054,10807,10838,9952
3.0,10463,3.0,0,3,3,3,3,3,10685,10703,10142,9846,10079
3.0,10464,3.0,0,3,3,3,3,3,10280,10230,10549,10416,10805
3.0,10465,3.0,0,3,3,3,3,3,10132,10667,10023,10257,10521
3.0,10466,3.0,0,3,3,3,3,3,9869,9911,10680,10311,10609
3.0,10467,3.0,0,3,3,3,3,3,10054,10856,10482,10666,10778
3.0,10468,3.0,0,3,3,3,3,3,10337,10119,10165,10388,9941
3.0,10469,3.0,0,3,3,3,3,3,10151,10421,10089,10198,10808
3.0,10470,3.0,0,3,3,3,3,3,9909,10725,10640,10681,10319
3.0,10471,6.0,0,3,3,3,3,3,9970,9930,9954,10580,10561
3.0,10472,3.0,0,3,3,3,3,3,10211,10741,10710,10064,10503
3.0,10473,3.0,0,3,3,3,3,3,9931,9929,10208,10128,9987
3.0,10474,3.0,0,3,3,3,3,3,10820,10492,10814,10193,9947
3.0,10475,3.0,0,3,3,3,3,3,10653,9826,9796,10654,10394
3.0,10476,3.0,0,3,3,3,3,3,10671,10187,10243,9826,10557
3.0,10477,3.0,0,3,3,3,3,3,9816,10244,10247,9973,10336
3.0,10478,3.0,0,3,3,3,3,3,9885,10638,10845,10337,10699
3.0,10479,3.0,0,3,3,3,3,3,10774,10188,10558,9879,10198
3.0,10480,3.0,0,3,3,3,3,3,10821,10635,9856,10734,10187
3.0,10481,3.0,1,3,4,4,3,3,10299,11146,10899,10338,10716
3.0,10482,5.0,1,3,3,3,5,5,10856,10467,10623,11754,11703
3.0,10483,3.0,0,3,3,3,3,3,9882,10654,10610,10720,10648
3.0,10484,3.0,0,3,3,3,3,3,10277,10205,10051,10608,10515
3.0,10485,3.0,0,3,3,3,3,3,10749,10470,10319,10497,9929
3.0,10486,3.0,0,3,3,3,3,3,10206,9812,9912,9839,9938
3.0,10487,3.0,0,3,3,3,0,3,10673,10287,9913,4630,10583
3.0,10488,3.0,0,3,3,3,3,3,10295,10581,10386,9868,10163
3.0,10489,3.0,0,3,3,3,3,3,10027,10466,10311,10316,10670
3.0,10490,3.0,0,3,3,3,3,3,10311,10672,10002,10180,9885
3.0,10491,3.0,0,3,3,3,3,3,10652,10547,10847,10751,10670
3.0,10492,2.0,1,3,2,3,3,2,10474,8731,10820,9947,8013
3.0,10493,3.0,0,3,3,3,3,3,10733,10698,10341,10449,10487
3.0,10494,3.0,0,3,3,3,3,3,9885,10268,10046,10751,10041
3.0,10495,3.0,0,3,3,3,3,3,10728,10502,10516,10609,9877
3.0,10496,3.0,0,3,3,3,3,3,10141,9797,10832,9968,10386
3.0,10497,3.0,0,3,3,3,3,3,9801,10686,10749,10485,9987
3.0,10498,6.0,2,6,3,6,6,6,11996,9899,12053,12033,12059
3.0,10499,3.0,0,3,3,3,3,3,9819,10691,10063,10810,10047
3.0,10500,3.0,0,3,3,3,3,3,9956,9866,10394,10221,10584
3.0,10501,3.0,0,3,3,3,3,3,10225,10359,10158,10224,9883
3.0,10502,3.0,0,3,3,3,3,3,10495,10789,9957,10012,9877
3.0,10503,3.0,0,3,3,3,3,3,9926,10196,9813,10037,10419
3.0,10504,3.0,0,3,3,3,3,3,10595,10045,10252,9979,9808
3.0,10505,3.0,0,3,3,3,3,3,10578,10228,10380,10630,10486
3.0,10506,3.0,0,3,3,3,3,3,10406,10172,10736,10195,10706
3.0,10507,3.0,0,3,3,3,3,3,10751,9844,10412,9873,10315
3.0,10508,3.0,0,3,3,3,3,5,10700,10211,10763,10109,11768
3.0,10509,3.0,0,3,3,3,3,3,9812,10739,10767,10529,10630
3.0,10510,3.0,0,3,3,3,3,5,9912,10610,10017,10180,11682
3.0,10511,3.0,1,3,2,3,4,3,9863,8610,10148,11119,10657
3.0,10512,0.0,1,0,0,3,3,0,3884,3742,9842,10302,4813
3.0,10513,3.0,0,3,3,3,3,3,9973,10172,10693,9860,10283
3.0,10514,3.0,0,3,3,3,3,3,10318,10522,10787,9822,10556
3.0,10515,3.0,0,3,3,3,3,3,10442,9815,10709,10392,10092
3.0,10516,3.0,0,3,3,3,3,3,10451,10495,10609,10728,9885
3.0,10517,3.0,0,3,3,3,3,3,10786,9963,10331,10138,9829
3.0,10518,3.0,0,3,3,3,3,3,9841,10560,10107,9988,10409
3.0,10519,3.0,0,3,3,3,3,3,10822,10616,10024,10252,10504
3.0,10520,3.0,0,3,3,3,3,3,10610,10809,9912,10510,10022
3.0,10521,3.0,0,3,3,3,3,3,10744,10639,10312,10465,10298
3.0,10522,3.0,0,3,3,3,3,3,10514,10615,10862,9822,10693
3.0,10523,3.0,1,5,2,3,3,3,11831,8919,10069,10253,10130
3.0,10524,3.0,0,3,3,3,3,3,10689,10460,9963,10601,9978
3.0,10525,3.0,0,3,3,3,3,3,10466,10200,10502,10012,9911
3.0,10526,3.0,0,3,3,3,3,3,10626,10266,10808,9897,10816
3.0,10527,3.0,1,3,3,5,3,2,9861,10039,11831,10266,8919
3.0,10528,3.0,0,3,3,3,3,3,10638,10790,10652,10672,10490
3.0,10529,3.0,0,3,3,3,3,3,10509,10709,10630,10451,9859
3.0,10530,3.0,0,3,3,3,3,3,10611,10042,10141,10796,10623
3.0,10531,3.0,1,7,3,3,3,7,12157,10405,10413,9965,12203
3.0,10532,3.0,0,3,3,3,0,3,10379,9986,10311,121,10766
3.0,10533,3.0,0,3,3,3,3,3,10023,9868,10835,10455,10640
3.0,10534,3.0,0,3,3,3,3,3,10629,9796,10049,10270,10654
3.0,10535,3.0,0,3,3,3,3,3,10725,10831,10542,9917,9941
3.0,10536,0.0,1,3,0,3,3,0,10193,3098,10717,10287,3884
3.0,10537,3.0,0,3,3,3,3,3,10632,10155,10112,10385,10740
3.0,10538,3.0,0,3,3,3,3,3,10219,9926,9876,9897,10651
3.0,10539,3.0,0,3,3,3,3,3,10313,10410,9880,9942,10328
3.0,10540,7.0,0,3,3,2,3,3,9817,10783,8440,10657,10569
3.0,10541,2.0,1,3,2,2,3,3,10567,9078,8850,10403,9893
3.0,10542,3.0,0,3,3,3,3,3,10461,10262,10228,9871,10186
3.0,10543,3.0,0,3,3,3,3,3,10314,10585,10773,9978,10757
3.0,10544,3.0,0,3,3,3,3,3,10783,9898,9991,10205,10127
3.0,10545,3.0,0,3,3,3,0,3,10606,10108,10072,4480,10136
3.0,10546,3.0,0,3,3,3,3,3,9873,10657,10783,10511,10344
3.0,10547,3.0,1,3,2,3,3,0,10652,8378,9837,9814,4435
3.0,10548,3.0,0,3,3,3,3,3,10710,10211,10867,10009,9883
3.0,10549,3.0,0,3,3,3,3,3,10464,10280,10386,10163,10413
3.0,10550,3.0,0,3,3,3,3,3,10781,9876,9839,10741,10098
3.0,10551,5.0,2,5,5,5,5,3,11755,11524,11717,11876,9866
3.0,10552,3.0,0,3,3,3,3,3,10334,10283,9796,10724,9993
3.0,10553,3.0,0,3,3,3,3,3,10753,10736,10319,10787,10447
3.0,10554,3.0,0,3,3,3,3,3,9884,9839,9982,10674,10120
3.0,10555,3.0,0,3,3,3,3,3,10258,10495,10395,9877,10805
3.0,10556,3.0,0,3,3,3,3,3,10514,10446,10358,10522,10318
3.0,10557,3.0,0,3,3,3,3,5,10575,10243,10376,10821,11697
3.0,10558,3.0,0,3,3,3,3,3,10422,10188,10407,10729,9938
3.0,10559,3.0,0,3,3,3,3,3,10719,10219,10756,9848,10254
3.0,10560,3.0,0,3,3,3,3,3,9958,9975,9841,10434,10107
3.0,10561,3.0,0,3,3,3,3,3,9954,10597,10400,10074,10825
3.0,10562,3.0,0,3,3,3,3,3,9913,9946,10059,10783,9981
3.0,10563,4.0,0,3,3,3,5,3,10164,10571,10322,11851,10260
3.0,10564,3.0,0,3,3,3,3,3,10149,10741,10208,10691,10793
3.0,10565,3.0,0,3,3,3,3,3,10628,10152,10321,10243,9818
3.0,10566,3.0,0,3,3,3,3,3,10241,10174,10173,9829,10380
3.0,10567,3.0,1,3,3,3,2,0,10541,9893,10403,9081,1286
3.0,10568,4.0,0,3,4,3,3,3,10754,11364,10482,9968,10449
3.0,10569,3.0,0,3,3,3,3,3,9817,10388,9889,10673,10698
3.0,10570,3.0,0,3,3,3,3,3,10087,10845,10014,10632,9885
3.0,10571,3.0,0,3,3,3,5,3,10164,10563,10450,11851,9813
3.0,10572,3.0,0,3,3,3,3,3,10651,9831,10642,9876,10098
3.0,10573,3.0,0,3,3,3,3,3,10037,10355,9982,10630,10743
3.0,10574,3.0,0,3,3,3,3,3,9974,10340,10503,10839,10196
3.0,10575,3.0,0,3,3,3,5,3,10557,10243,10376,11697,10818
3.0,10576,3.0,0,3,3,3,3,3,10416,10484,9834,10145,10132
3.0,10577,3.0,0,3,3,3,3,3,10430,10728,10290,10285,10570
3.0,10578,3.0,0,3,3,3,3,3,9912,10613,9926,10792,10022
3.0,10579,7.0,0,3,3,3,3,3,10269,10321,10171,10587,9924
3.0,10580,3.0,0,3,3,3,3,3,10825,10074,9954,10092,10271
3.0,10581,3.0,0,3,3,3,3,3,10165,10629,10659,10468,10488
3.0,10582,3.0,0,3,3,3,3,3,10385,9850,9967,10740,10165
3.0,10583,3.0,0,3,3,3,3,3,9858,9873,10764,10316,10381
3.0,10584,3.0,0,3,3,3,3,3,10371,10221,10654,9956,9912
3.0,10585,3.0,0,3,3,3,3,3,10314,10601,9978,10773,10460
3.0,10586,3.0,0,3,3,3,3,3,9990,10751,10756,9916,10180
3.0,10587,3.0,0,3,5,3,3,3,10269,11549,10775,10834,9896
3.0,10588,3.0,0,3,3,3,3,3,10294,10233,10556,9855,9891
3.0,10589,2.0,0,3,3,3,3,3,10823,10093,10653,10526,10808
3.0,10590,3.0,0,3,3,3,3,3,9872,10270,10863,10787,10285
3.0,10591,3.0,0,3,3,3,3,3,10236,10630,10709,10138,10341
3.0,10592,3.0,0,3,3,3,3,3,10868,10045,10616,10399,10845
3.0,10593,3.0,0,3,3,3,3,3,10510,10696,10170,10672,10189
3.0,10594,3.0,0,3,3,3,3,3,10869,9854,10824,10151,9999
3.0,10595,3.0,0,3,3,3,3,3,10045,9979,10117,10504,10383
3.0,10596,3.0,0,3,3,3,3,3,10342,9812,10175,10291,10180
3.0,10597,3.0,0,3,3,3,3,3,9954,9879,10561,10866,10698
3.0,10598,3.0,0,3,3,3,3,3,10696,10837,10628,9897,10337
3.0,10599,5.0,1,5,2,3,3,3,11676,9134,9875,10480,10635
3.0,10600,3.0,0,3,3,3,3,3,10773,10585,10543,10011,10619
3.0,10601,3.0,0,3,3,3,3,3,10585,9963,10380,10460,10809
3.0,10602,3.0,0,3,3,3,3,3,10253,10130,9883,10058,9938
3.0,10603,3.0,0,3,3,3,2,3,9837,10058,10403,9531,10770
3.0,10604,3.0,0,3,3,3,3,3,10659,10468,10189,10180,10175
3.0,10605,2.0,3,2,2,2,2,2,9163,8191,9344,9504,8064
3.0,10606,3.0,0,3,3,3,3,3,10814,10545,10717,10300,10108
3.0,10607,3.0,0,3,3,3,3,3,9986,10184,10077,10055,10379
3.0,10608,3.0,0,3,3,3,3,3,10769,10345,10241,9838,10484
3.0,10609,3.0,0,3,3,3,3,3,10680,10466,9911,10516,10495
3.0,10610,3.0,0,3,3,3,3,3,10648,9912,10180,10022,10520
3.0,10611,3.0,0,3,3,3,3,3,10042,10731,9986,10530,10827
3.0,10612,3.0,0,3,3,3,3,3,10626,10526,10748,9854,10808
3.0,10613,3.0,0,3,3,3,3,3,10816,10304,10578,10228,10380
3.0,10614,3.0,0,3,3,3,3,3,10419,10174,10578,10380,9819
3.0,10615,3.0,0,3,3,3,3,3,10358,9810,10522,10429,10862
3.0,10616,3.0,0,3,3,3,3,3,10432,10845,10253,10519,10316
3.0,10617,3.0,0,3,3,3,4,3,10338,10149,10796,11405,10045
3.0,10618,3.0,0,3,3,3,3,3,10303,9933,9914,10315,10306
3.0,10619,3.0,0,3,3,3,3,3,10809,10460,9963,10601,10771
3.0,10620,0.0,0,3,3,3,3,0,10019,10157,10354,10777,164
3.0,10621,6.0,1,5,3,5,3,6,11759,10004,11537,10378,11952
3.0,10622,3.0,0,3,3,3,5,3,10363,9898,10356,11828,10777
3.0,10623,3.0,0,3,3,3,3,3,10832,10141,10449,10042,10482
3.0,10624,3.0,0,3,3,3,3,3,9834,10591,10515,9829,10137
3.0,10625,3.0,1,3,3,2,3,2,10080,10652,8440,9814,9078
3.0,10626,3.0,0,3,3,3,3,3,9883,10266,10612,10526,10697
3.0,10627,3.0,0,3,3,3,3,3,9943,10131,9966,10071,10142
3.0,10628,3.0,0,3,3,3,3,3,10598,10696,10837,10081,10033
3.0,10629,3.0,0,3,3,3,3,3,9796,10534,10654,10170,10661
3.0,10630,3.0,0,3,3,3,3,3,10591,10709,10505,10509,10573
3.0,10631,3.0,0,3,3,3,3,3,9797,10230,10586,10386,10496
3.0,10632,3.0,0,3,3,3,3,3,10537,10112,10155,10797,10767
3.0,10633,3.0,0,3,3,3,3,3,10014,10868,9831,10290,10504
3.0,10634,3.0,0,3,3,3,3,3,10373,10257,10771,9926,10465
3.0,10635,5.0,2,5,3,5,5,5,11540,9866,11675,11563,11769
3.0,10636,0.0,1,3,0,0,0,3,10822,4736,1890,490,10865
3.0,10637,3.0,0,3,3,3,3,3,10262,10542,10824,10246,10535
3.0,10638,3.0,0,3,3,3,3,3,10670,10528,10790,10478,9901
3.0,10639,3.0,0,3,3,3,3,3,10521,10448,10298,10236,10132
3.0,10640,3.0,0,3,3,3,3,3,10255,10320,9813,10709,10533
3.0,10641,3.0,0,3,3,3,3,3,10054,10320,10379,10709,10341
3.0,10642,3.0,0,3,3,3,3,3,10036,10655,10211,10572,10651
3.0,10643,3.0,0,3,3,3,2,3,10400,10148,9823,8505,10209
3.0,10644,3.0,0,3,3,3,3,3,9883,10369,10254,10266,10791
3.0,10645,3.0,0,3,3,3,3,3,10012,10346,10502,9877,10495
3.0,10646,3.0,0,3,3,3,3,3,10662,10818,10033,9987,10668
3.0,10647,3.0,0,3,3,3,3,3,10428,10078,10254,9926,10808
3.0,10648,3.0,0,3,3,3,3,3,10610,9912,10661,10837,9882
3.0,10649,3.0,0,3,3,3,3,3,10209,9987,10101,10662,9949
3.0,10650,3.0,1,3,2,2,3,3,10653,9459,8865,10697,10644
3.0,10651,3.0,0,3,3,3,3,3,9831,10254,10222,10419,10741
3.0,10652,3.0,0,3,0,3,3,3,10547,4435,9837,9814,10672
3.0,10653,3.0,0,3,3,3,3,3,10078,10475,10650,9826,10526
3.0,10654,3.0,0,3,3,3,3,3,9796,10221,9956,10720,10584
3.0,10655,3.0,0,3,3,3,3,3,10642,9938,10155,10201,10253
3.0,10656,3.0,0,3,3,3,3,3,10491,10847,10268,10217,10751
3.0,10657,3.0,0,3,3,3,3,3,10774,9863,10344,10511,10776
3.0,10658,3.0,0,3,3,3,3,3,10737,9971,10045,9979,10595
3.0,10659,3.0,0,3,3,3,3,3,10189,10049,10604,10581,10333
3.0,10660,6.0,1,3,3,3,6,6,10389,10838,10702,12039,11924
3.0,10661,3.0,0,3,3,3,3,3,10648,10629,10837,10818,9912
3.0,10662,3.0,0,3,3,3,3,3,10646,9987,10649,10209,10668
3.0,10663,3.0,0,3,3,3,3,3,9883,9832,10791,10266,10369
3.0,10664,3.0,0,3,3,3,3,3,10668,10171,10575,10243,10818
3.0,10665,3.0,0,3,3,3,3,3,9883,10276,10225,10248,10710
3.0,10666,3.0,0,3,3,3,3,3,10042,10449,10856,10344,10657
3.0,10667,3.0,0,3,3,3,3,3,10227,10465,9859,10591,10634
3.0,10668,3.0,0,3,3,3,3,3,10818,10662,10461,10664,10646
3.0,10669,3.0,0,3,3,3,3,3,10030,10251,10196,10231,9952
3.0,10670,3.0,0,3,3,3,3,3,10638,10316,10751,9901,10478
3.0,10671,3.0,0,3,3,3,3,3,10696,10646,10187,10837,10593
3.0,10672,3.0,0,3,3,3,3,3,10652,10490,10528,10774,9837
3.0,10673,3.0,0,3,3,3,3,2,10090,9981,9873,10487,8080
3.0,10674,3.0,0,3,3,3,3,3,9982,10372,9990,10219,9839
3.0,10675,3.0,0,3,3,3,3,3,10301,10448,10298,10179,10357
3.0,10676,3.0,0,3,3,3,3,4,10197,10188,10109,10614,11459
3.0,10677,3.0,0,3,3,3,3,3,10783,9814,10344,9991,10156
3.0,10678,5.0,3,5,5,5,5,5,11590,11716,11730,11713,11831
